         142         -36         -30
         143         -37         -31
         144         -38         -32
         145         -39         -33
         146         -38         -32
         147         -39         -33
         148         -38         -32
         149         -37         -31
         150         -36         -32
         151         -37         -33
         152         -36         -32
         153         -37         -31
         154         -38         -32
         155         -39         -33
         156         -40         -32
         157         -41         -31
         158         -42         -30
         159         -43         -29
         160         -42         -30
         161         -43         -29
         162         -42         -30
         163         -41         -31
         164         -40         -30
         165         -39         -29
         166         -40         -30
         167         -39         -29
         168         -38         -30
         169         -39         -31
         170         -38         -30
         171         -39         -31
         172         -40         -30
         173         -41         -29
         174         -42         -30
         175         -43         -31
         176         -44         -32
         177         -45         -33
         178         -46         -34
         179         -47         -33
         180         -46         -34
         181         -47         -33
         182         -46         -34
         183         -45         -35
         184         -46         -34
         185         -47         -33
         186         -48         -34
         187         -49         -35
         188         -50         -36
         189         -51         -35
         190         -50         -36
         191         -49         -35
         192         -48         -34
         193         -49         -33
         194         -48         -34
         195         -49         -35
         196         -48         -36
         197         -49         -35
         198         -50         -34
         199         -51         -35
         200         -50         -36
         201         -49         -35
         202         -50         -36
         203         -51         -37
         204         -52         -38
         205         -53         -39
         206         -54         -40
         207         -53         -39
         208         -52         -40
         209         -53         -39
         210         -52         -40
         211         -53         -39
         212         -54         -40
         213         -53         -41
         214         -52         -40
         215         -51         -39
         216         -50         -40
         217         -51         -41
         218         -50         -40
         219         -51         -41
         220         -50         -42
         221         -51         -43
         222         -52         -44
         223         -53         -45
         224         -52         -44
         225         -51         -45
         226         -52         -44
         227         -53         -45
         228         -52         -46
         229         -51         -45
         230         -50         -44
         231         -51         -45
         232         -50         -44
         233         -49         -45
         234         -48         -44
         235         -47         -43
         236         -46         -44
         237         -45         -45
         238         -46         -44
         239         -47         -45
         240         -46         -44
         241         -47         -45
         242         -46         -46
         243         -47         -45
         244         -46         -44
         245         -47         -43
         246         -46         -42
         247         -47         -41
         248         -46         -40
         249         -45         -41
         250         -44         -40
         251         -43         -41
         252         -42         -40
         253         -43         -39
         254         -44         -38
         255         -43         -39
         256         -44         -40
         257         -45         -41
         258         -46         -40
         259         -47         -41
         260         -48         -40
         261         -49         -41
         262         -50         -42
         263         -49         -43
         264         -48         -44
         265         -47         -43
         266         -46         -42
         267         -47         -41
         268         -48         -42
         269         -49         -43
         270         -50         -44
         271         -51         -43
         272         -50         -42
         273         -51         -43
         274         -50         -44
         275         -49         -45
         276         -48         -46
         277         -49         -45
         278         -50         -44
         279         -49         -43
         280         -48         -42
         281         -49         -43
         282         -48         -42
         283         -49         -43
         284         -48         -42
         285         -49         -41
         286         -50         -42
         287         -51         -41
         288         -50         -42
         289         -49         -43
         290         -50         -44
         291         -51         -45
         292         -52         -44
         293         -51         -45
         294         -52         -44
         295         -51         -43
         296         -52         -44
         297         -51         -45
         298         -52         -46
         299         -51         -45
         300         -52         -44
         301         -51         -43
         302         -52         -42
         303         -53         -41
         304         -52         -42
         305         -53         -43
         306         -52         -44
         307         -51         -45
         308         -50         -46
         309         -51         -47
         310         -50         -48
         311         -51         -49
         312         -52         -50
         313         -51         -51
         314         -52         -50
         315         -53         -49
         316         -54         -48
         317         -53         -47
         318         -54         -46
         319         -55         -45
         320         -56         -44
         321         -57         -43
         322         -56         -44
         323         -57         -43
         324         -56         -42
         325         -55         -43
         326         -56         -44
         327         -57         -45
         328         -56         -44
         329         -55         -45
         330         -54         -46
         331         -55         -47
         332         -56         -48
         333         -57         -47
         334         -58         -48
         335         -57         -47
         336         -56         -48
         337         -55         -47
         338         -56         -48
         339         -55         -47
         340         -56         -48
         341         -57         -49
         342         -58         -48
         343         -59         -49
         344         -58         -50
         345         -57         -49
         346         -56         -50
         347         -55         -49
         348         -56         -50
         349         -55         -51
         350         -54         -52
         351         -53         -51
         352         -54         -50
         353         -55         -51
         354         -54         -52
         355         -53         -53
         356         -54         -54
         357         -53         -53
         358         -52         -52
         359         -51         -53
         360         -52         -54
         361         -51         -53
         362         -50         -52
         363         -51         -51
         364         -52         -50
         365         -53         -51
         366         -52         -52
         367         -53         -53
         368         -52         -54
         369         -51         -55
         370         -50         -56
         371         -49         -55
         372         -50         -56
         373         -49         -55
         374         -48         -54
         375         -49         -53
         376         -48         -54
         377         -49         -55
         378         -50         -54
         379         -51         -55
         380         -52         -56
         381         -53         -55
         382         -52         -56
         383         -51         -55
         384         -50         -54
         385         -51         -53
         386         -50         -52
         387         -49         -51
         388         -50         -52
         389         -49         -53
         390         -48         -54
         391         -49         -53
         392         -50         -54
         393         -49         -55
         394         -50         -56
         395         -49         -57
         396         -48         -58
         397         -47         -57
         398         -46         -56
         399         -47         -55
         400         -46         -56
         401         -47         -57
         402         -48         -58
         403         -47         -59
         404         -46         -58
         405         -45         -59
         406         -46         -58
         407         -47         -57
         408         -48         -56
         409         -47         -55
         410         -48         -54
         411         -47         -55
         412         -48         -56
         413         -49         -57
         414         -50         -58
         415         -51         -59
         416         -50         -60
         417         -49         -61
         418         -48         -62
         419         -47         -61
         420         -48         -62
         421         -47         -63
         422         -48         -64
         423         -49         -65
         424         -50         -64
         425         -51         -63
         426         -52         -62
         427         -53         -61
         428         -54         -62
         429         -53         -61
         430         -52         -62
         431         -51         -63
         432         -52         -64
         433         -53         -65
         434         -54         -64
         435         -53         -63
         436         -54         -64
         437         -55         -65
         438         -54         -66
         439         -53         -67
         440         -54         -66
         441         -53         -67
         442         -54         -68
         443         -55         -69
         444         -54         -70
         445         -55         -69
         446         -54         -70
         447         -53         -71
         448         -54         -72
         449         -55         -71
         450         -56         -70
         451         -57         -69
         452         -58         -70
         453         -57         -71
         454         -58         -72
         455         -59         -71
         456         -58         -70
         457         -59         -71
         458         -60         -72
         459         -59         -71
         460         -60         -72
         461         -59         -73
         462         -58         -74
         463         -59         -75
         464         -60         -74
         465         -59         -73
         466         -58         -72
         467         -59         -73
         468         -58         -74
         469         -59         -73
         470         -60         -74
         471         -59         -73
         472         -58         -74
         473         -59         -73
         474         -60         -74
         475         -61         -73
         476         -60         -74
         477         -61         -73
         478         -60         -74
         479         -59         -75
         480         -58         -76
         481         -59         -75
         482         -58         -76
         483         -57         -77
         484         -56         -78
         485         -55         -77
         486         -54         -78
         487         -53         -79
         488         -54         -78
         489         -55         -77
         490         -56         -76
         491         -57         -75
         492         -58         -76
         493         -59         -77
         494         -60         -78
         495         -59         -77
         496         -60         -78
         497         -59         -77
         498         -58         -76
         499         -59         -77
         500         -58         -78
         501         -57         -79
         502         -56         -80
         503         -57         -79
         504         -58         -80
         505         -57         -81
         506         -58         -82
         507         -57         -81
         508         -58         -80
         509         -59         -79
         510         -60         -78
         511         -61         -77
         512         -60         -78
         513         -61         -77
         514         -60         -76
         515         -61         -77
         516         -60         -76
         517         -59         -77
         518         -60         -76
         519         -59         -75
         520         -58         -76
         521         -57         -77
         522         -56         -76
         523         -57         -75
         524         -56         -74
         525         -55         -75
         526         -54         -76
         527         -53         -77
         528         -52         -78
         529         -51         -79
         530         -50         -78
         531         -51         -77
         532         -52         -78
         533         -53         -79
         534         -52         -80
         535         -51         -81
         536         -50         -82
         537         -51         -83
         538         -50         -82
         539         -51         -81
         540         -52         -82
         541         -53         -83
         542         -54         -84
         543         -53         -83
         544         -54         -82
         545         -55         -83
         546         -56         -82
         547         -55         -83
         548         -56         -82
         549         -55         -83
         550         -56         -82
         551         -55         -83
         552         -56         -84
         553         -57         -85
         554         -56         -86
         555         -57         -87
         556         -58         -88
         557         -57         -89
         558         -58         -88
         559         -59         -89
         560         -60         -90
         561         -59         -91
         562         -60         -92
         563         -61         -93
         564         -62         -92
         565         -63         -93
         566         -64         -94
         567         -63         -95
         568         -62         -96
         569         -61         -95
         570         -62         -96
         571         -63         -97
         572         -64         -98
         573         -65         -97
         574         -64         -96
         575         -65         -97
         576         -66         -98
         577         -65         -99
         578         -66        -100
         579         -67         -99
         580         -66        -100
         581         -65        -101
         582         -66        -102
         583         -65        -103
         584         -64        -102
         585         -63        -103
         586         -62        -104
         587         -61        -105
         588         -60        -104
         589         -59        -105
         590         -60        -106
         591         -59        -107
         592         -58        -106
         593         -57        -105
         594         -58        -106
         595         -57        -105
         596         -58        -104
         597         -59        -103
         598         -58        -104
         599         -57        -103
         600         -58        -104
         601         -59        -105
         602         -58        -106
         603         -59        -105
         604         -58        -106
         605         -57        -107
         606         -58        -108
         607         -57        -109
         608         -58        -108
         609         -57        -109
         610         -56        -110
         611         -55        -111
         612         -56        -110
         613         -55        -109
         614         -54        -108
         615         -55        -107
         616         -54        -106
         617         -55        -107
         618         -54        -106
         619         -53        -105
         620         -52        -104
         621         -51        -105
         622         -52        -106
         623         -53        -105
         624         -54        -104
         625         -53        -105
         626         -54        -104
         627         -53        -103
         628         -52        -102
         629         -51        -103
         630         -52        -102
         631         -51        -103
         632         -52        -102
         633         -53        -101
         634         -54        -100
         635         -53        -101
         636         -54        -100
         637         -55        -101
         638         -54        -100
         639         -55         -99
         640         -54         -98
         641         -55         -99
         642         -56         -98
         643         -57         -97
         644         -56         -98
         645         -55         -97
         646         -54         -98
         647         -53         -97
         648         -52         -98
         649         -51         -99
         650         -50         -98
         651         -51         -99
         652         -50        -100
         653         -49        -101
         654         -48        -100
         655         -47         -99
         656         -46        -100
         657         -47         -99
         658         -46         -98
         659         -47         -97
         660         -46         -96
         661         -45         -97
         662         -44         -96
         663         -43         -95
         664         -44         -96
         665         -45         -97
         666         -44         -98
         667         -45         -97
         668         -44         -96
         669         -45         -95
         670         -46         -96
         671         -47         -97
         672         -48         -98
         673         -49         -99
         674         -50         -98
         675         -51         -99
         676         -52         -98
         677         -51         -97
         678         -50         -98
         679         -49         -99
         680         -48         -98
         681         -47         -99
         682         -46         -98
         683         -45         -97
         684         -44         -98
         685         -45         -99
         686         -44        -100
         687         -43        -101
         688         -42        -100
         689         -41        -101
         690         -42        -102
         691         -41        -103
         692         -42        -104
         693         -43        -103
         694         -42        -102
         695         -43        -101
         696         -44        -102
         697         -43        -103
         698         -44        -102
         699         -45        -103
         700         -46        -104
         701         -47        -103
         702         -46        -102
         703         -47        -103
         704         -46        -102
         705         -45        -101
         706         -44        -102
         707         -43        -101
         708         -44        -102
         709         -43        -103
         710         -42        -104
         711         -41        -103
         712         -40        -104
         713         -41        -105
         714         -42        -106
         715         -41        -105
         716         -42        -106
         717         -43        -107
         718         -44        -108
         719         -45        -109
         720         -44        -108
         721         -43        -109
         722         -42        -108
         723         -41        -109
         724         -40        -110
         725         -41        -109
         726         -42        -110
         727         -41        -111
         728         -42        -112
         729         -43        -113
         730         -42        -114
         731         -43        -115
         732         -44        -116
         733         -45        -115
         734         -46        -114
         735         -47        -115
         736         -46        -114
         737         -47        -115
         738         -46        -116
         739         -45        -115
         740         -44        -116
         741         -43        -117
         742         -44        -116
         743         -45        -117
         744         -46        -116
         745         -45        -117
         746         -44        -116
         747         -43        -117
         748         -42        -118
         749         -41        -119
         750         -42        -120
         751         -43        -119
         752         -44        -118
         753         -45        -117
         754         -44        -116
         755         -43        -117
         756         -44        -118
         757         -43        -119
         758         -42        -118
         759         -43        -117
         760         -42        -118
         761         -43        -117
         762         -44        -116
         763         -45        -115
         764         -46        -114
         765         -47        -113
         766         -46        -114
         767         -47        -115
         768         -48        -116
         769         -49        -117
         770         -50        -116
         771         -51        -115
         772         -52        -116
         773         -51        -117
         774         -52        -118
         775         -51        -119
         776         -50        -120
         777         -49        -121
         778         -50        -120
         779         -49        -119
         780         -48        -120
         781         -47        -119
         782         -48        -120
         783         -49        -119
         784         -48        -120
         785         -49        -119
         786         -50        -120
         787         -51        -119
         788         -52        -120
         789         -53        -119
         790         -52        -118
         791         -51        -119
         792         -52        -120
         793         -53        -121
         794         -54        -122
         795         -53        -123
         796         -54        -124
         797         -53        -125
         798         -52        -126
         799         -53        -127
         800         -54        -128
         801         -55        -127
         802         -56        -128
         803         -55        -127
         804         -56        -126
         805         -57        -125
         806         -56        -126
         807         -55        -127
         808         -54        -128
         809         -53        -129
         810         -52        -130
         811         -51        -131
         812         -50        -132
         813         -49        -131
         814         -50        -132
         815         -51        -131
         816         -50        -132
         817         -51        -133
         818         -52        -134
         819         -51        -133
         820         -50        -134
         821         -51        -133
         822         -52        -132
         823         -53        -131
         824         -54        -130
         825         -53        -131
         826         -52        -132
         827         -51        -133
         828         -50        -134
         829         -51        -135
         830         -52        -136
         831         -53        -135
         832         -52        -134
         833         -53        -133
         834         -52        -134
         835         -53        -135
         836         -52        -136
         837         -51        -135
         838         -50        -136
         839         -51        -135
         840         -50        -134
         841         -49        -135
         842         -50        -136
         843         -49        -137
         844         -48        -138
         845         -47        -139
         846         -48        -140
         847         -49        -141
         848         -50        -142
         849         -51        -141
         850         -52        -140
         851         -51        -141
         852         -52        -140
         853         -51        -139
         854         -52        -140
         855         -51        -141
         856         -52        -142
         857         -53        -143
         858         -52        -144
         859         -51        -143
         860         -52        -144
         861         -51        -143
         862         -50        -144
         863         -49        -145
         864         -50        -144
         865         -49        -143
         866         -48        -144
         867         -49        -145
         868         -50        -144
         869         -51        -143
         870         -52        -144
         871         -51        -145
         872         -50        -144
         873         -49        -143
         874         -48        -144
         875         -49        -145
         876         -48        -146
         877         -47        -147
         878         -48        -148
         879         -47        -149
         880         -46        -148
         881         -45        -147
         882         -46        -146
         883         -45        -147
         884         -44        -148
         885         -45        -147
         886         -44        -148
         887         -43        -149
         888         -42        -148
         889         -41        -147
         890         -42        -148
         891         -41        -149
         892         -42        -148
         893         -41        -149
         894         -42        -148
         895         -41        -149
         896         -40        -148
         897         -41        -147
         898         -40        -148
         899         -41        -149
         900         -40        -148
         901         -39        -149
         902         -40        -148
         903         -41        -149
         904         -40        -148
         905         -39        -147
         906         -40        -148
         907         -39        -149
         908         -40        -148
         909         -39        -147
         910         -40        -148
         911         -41        -149
         912         -40        -148
         913         -39        -149
         914         -38        -148
         915         -39        -147
         916         -38        -146
         917         -39        -147
         918         -40        -146
         919         -41        -145
         920         -40        -146
         921         -41        -147
         922         -42        -148
         923         -41        -149
         924         -42        -148
         925         -43        -147
         926         -44        -148
         927         -43        -149
         928         -44        -148
         929         -45        -147
         930         -44        -148
         931         -45        -147
         932         -44        -146
         933         -43        -147
         934         -44        -148
         935         -43        -147
         936         -44        -148
         937         -45        -149
         938         -46        -150
         939         -45        -151
         940         -44        -150
         941         -45        -151
         942         -46        -150
         943         -45        -149
         944         -46        -150
         945         -47        -149
         946         -48        -148
         947         -47        -147
         948         -46        -148
         949         -45        -147
         950         -46        -146
         951         -47        -145
         952         -48        -144
         953         -49        -143
         954         -48        -144
         955         -49        -145
         956         -50        -144
         957         -49        -143
         958         -50        -144
         959         -49        -145
         960         -48        -144
         961         -49        -145
         962         -50        -146
         963         -51        -147
         964         -52        -146
         965         -51        -147
         966         -52        -148
         967         -53        -147
         968         -52        -148
         969         -51        -149
         970         -50        -150
         971         -51        -149
         972         -50        -150
         973         -51        -149
         974         -52        -150
         975         -53        -149
         976         -54        -150
         977         -53        -149
         978         -52        -150
         979         -53        -151
         980         -52        -150
         981         -53        -149
         982         -54        -148
         983         -53        -149
         984         -52        -150
         985         -53        -151
         986         -54        -152
         987         -55        -153
         988         -54        -152
         989         -55        -151
         990         -56        -152
         991         -55        -151
         992         -56        -152
         993         -57        -151
         994         -58        -152
         995         -57        -153
         996         -56        -152
         997         -55        -153
         998         -56        -154
         999         -57        -155
        1000         -58        -154
